ticker,date,shortTermInvestments,grossProfit,totalOtherIncomeExpenseNet,totalCurrentAssets,effectOfAccountingCharges,otherCashflowsFromInvestingActivities,incomeBeforeTax,totalStockholderEquity,incomeTaxExpense,totalRevenue,changeToNetincome,shortLongTermDebt,totalCashflowsFromInvestingActivities,treasuryStock,retainedEarnings,cash,depreciation,totalOperatingExpenses,netTangibleAssets,goodWill,propertyPlantEquipment,otherCashflowsFromFinancingActivities,operatingIncome,dividendsPaid,netIncome,changeInCash,changeToAccountReceivables,repurchaseOfStock,issuanceOfStock,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,investments,otherOperatingExpenses,netBorrowings,extraordinaryItems,nonRecurring,netReceivables,sellingGeneralAdministrative,minorityInterest,longTermDebt,costOfRevenue,discontinuedOperations,otherStockholderEquity,researchDevelopment,totalCashFromOperatingActivities,otherCurrentLiab,changeToInventory,deferredLongTermLiab,otherAssets,otherItems,changeToOperatingActivities,intangibleAssets,otherCurrentAssets,capitalSurplus,ebit,interestExpense,inventory,effectOfExchangeRate,changeToLiabilities,totalCashFromFinancingActivities,otherLiab,longTermInvestments,totalLiab,commonStock,accountsPayable,totalAssets,totalCurrentLiabilities,deferredLongTermAssetCharges,capitalExpenditures,name,currency,sector,subsector
FREE,2021-06-30,,42254200.0,-10523200.0,312750000.0,,,-472000.0,302148000.0,-4167000.0,126493000.0,695000.0,3750000.0,1177000.0,11843000.0,-34849000.0,24054000.0,5857000.0,116441800.0,-217481000.0,241717000.0,72434000.0,,10051200.0,,3695000.0,-3752000.0,-3550000.0,-115000.0,1000.0,3695000.0,3695000.0,,,-938000.0,,,76088000.0,27497000.0,,384659000.0,84238800.0,,11843000.0,,-3857000.0,54649000.0,-3239000.0,2000000.0,9553000.0,,528000.0,277912000.0,,325150000.0,10051200.0,-6396000.0,195976000.0,-134000.0,-7843000.0,-938000.0,74861000.0,,612218000.0,4000.0,34176000.0,914366000.0,134261000.0,2481000.0,-3080000.0,"Whole Earth Brands, Inc.",USD,Consumer Defensive,Packaged Foods
FREE,2021-09-30,,40429000.0,-2882000.0,320153000.0,,,8361000.0,313532000.0,-445000.0,128941000.0,-468000.0,3750000.0,-6082000.0,8446000.0,-26043000.0,33579000.0,5785000.0,117698000.0,-199094000.0,241154000.0,75456000.0,,11243000.0,,8806000.0,9525000.0,2439000.0,-115000.0,1000.0,8806000.0,8806000.0,,,-938000.0,,,72997000.0,24511000.0,,384070000.0,88512000.0,,8446000.0,,16009000.0,54731000.0,3942000.0,1900000.0,10574000.0,,-2684000.0,271472000.0,,331125000.0,11243000.0,-6553000.0,193509000.0,650000.0,-1811000.0,-1052000.0,70086000.0,,605277000.0,4000.0,41968000.0,918809000.0,131658000.0,2296000.0,-2452000.0,"Whole Earth Brands, Inc.",USD,Consumer Defensive,Packaged Foods
FTNT,2020-12-31,775500000.0,581000000.0,3500000.0,2740400000.0,,1700000.0,171700000.0,856000000.0,25000000.0,748000000.0,50000000.0,,-65000000.0,700000.0,-352100000.0,1061800000.0,16700000.0,579800000.0,731400000.0,93000000.0,497300000.0,-100000.0,168200000.0,,146700000.0,179500000.0,-173300000.0,-55800000.0,3900000.0,146700000.0,146700000.0,-3400000.0,,989400000.0,,,722800000.0,323800000.0,,,167000000.0,,700000.0,89000000.0,296500000.0,1392800000.0,-11200000.0,304800000.0,562900000.0,,-9700000.0,31600000.0,,1207200000.0,168200000.0,-200000.0,139800000.0,200000.0,239700000.0,-52000000.0,1325000000.0,119300000.0,3188500000.0,200000.0,141600000.0,4044500000.0,1829500000.0,245200000.0,-32300000.0,"Fortinet, Inc.",USD,Technology,Software—Infrastructure
FTNT,2021-03-31,1076700000.0,553700000.0,-1100000.0,3781200000.0,,,119400000.0,980800000.0,12200000.0,710300000.0,51100000.0,,-473500000.0,300000.0,-244900000.0,1860200000.0,17300000.0,589800000.0,849300000.0,99200000.0,548100000.0,-1900000.0,120500000.0,,107200000.0,798400000.0,82500000.0,-41400000.0,9900000.0,107200000.0,107200000.0,-411100000.0,,989400000.0,,,639900000.0,336000000.0,,987000000.0,156600000.0,,300000.0,97200000.0,315900000.0,1465100000.0,-14700000.0,320200000.0,669300000.0,,-79900000.0,32300000.0,,1225200000.0,120500000.0,-200000.0,149600000.0,200000.0,112700000.0,956000000.0,1398900000.0,152100000.0,4301400000.0,200000.0,129500000.0,5282200000.0,1879700000.0,260600000.0,-52100000.0,"Fortinet, Inc.",USD,Technology,Software—Infrastructure
FTNT,2021-06-30,1233900000.0,614200000.0,-1300000.0,3908200000.0,,,145000000.0,1050200000.0,7500000.0,801100000.0,54200000.0,,-278200000.0,-100000.0,-195700000.0,1879300000.0,18900000.0,654800000.0,922300000.0,99200000.0,566200000.0,-600000.0,146300000.0,,137500000.0,19100000.0,53100000.0,-126200000.0,5900000.0,137500000.0,137500000.0,-254700000.0,,-2200000.0,,,587800000.0,361300000.0,,987500000.0,186900000.0,,-100000.0,106600000.0,418200000.0,1533000000.0,-5400000.0,347800000.0,709000000.0,,-34300000.0,28700000.0,,1245800000.0,146300000.0,-4500000.0,149800000.0,200000.0,152100000.0,-120900000.0,1483300000.0,247600000.0,4508700000.0,200000.0,132000000.0,5558900000.0,1998500000.0,271200000.0,-23500000.0,"Fortinet, Inc.",USD,Technology,Software—Infrastructure
FTNT,2021-09-30,1268900000.0,656000000.0,-11400000.0,3963500000.0,,,153900000.0,1118100000.0,-9300000.0,867200000.0,61600000.0,17600000.0,-307500000.0,-1200000.0,-138600000.0,1852100000.0,22900000.0,701900000.0,919500000.0,127600000.0,620200000.0,-100000.0,165300000.0,,163100000.0,-27200000.0,-5000000.0,-121300000.0,4900000.0,163100000.0,163200000.0,-175400000.0,,-2200000.0,,,607300000.0,382900000.0,17500000.0,988000000.0,211200000.0,,-1200000.0,107800000.0,398800000.0,1616100000.0,600000.0,378800000.0,889100000.0,,-18100000.0,71000000.0,,1257700000.0,165300000.0,-4600000.0,177900000.0,200000.0,128600000.0,-118700000.0,1608500000.0,299200000.0,4835000000.0,200000.0,142300000.0,5970600000.0,2198000000.0,337300000.0,-69000000.0,"Fortinet, Inc.",USD,Technology,Software—Infrastructure
FTV,2021-04-02,,711900000.0,-78100000.0,2800900000.0,,1100000.0,118700000.0,9009000000.0,7000000.0,1259200000.0,58100000.0,1126000000.0,-8600000.0,-174800000.0,5616600000.0,1299600000.0,97000000.0,1062400000.0,-1541100000.0,7340400000.0,596700000.0,-2800000.0,196800000.0,-41000000.0,110200000.0,-525200000.0,-26900000.0,,,92900000.0,111700000.0,,,-611100000.0,,,829500000.0,428900000.0,7700000.0,1441500000.0,547300000.0,-1500000.0,-174800000.0,86200000.0,144800000.0,400600000.0,-3800000.0,,331200000.0,,-76800000.0,3209700000.0,,3563800000.0,196800000.0,-27700000.0,466600000.0,-6500000.0,-13000000.0,-654900000.0,1193200000.0,,5262200000.0,3400000.0,464500000.0,14278900000.0,2474800000.0,,-8400000.0,Fortive Corporation,USD,Technology,Scientific & Technical Instruments
FTV,2021-07-02,,755500000.0,-3100000.0,3086400000.0,,1100000.0,207500000.0,9205000000.0,25500000.0,1319700000.0,-16200000.0,1134600000.0,-6500000.0,-157300000.0,5756600000.0,1565800000.0,95700000.0,1109100000.0,-1276000000.0,7347300000.0,580100000.0,28000000.0,210600000.0,-40900000.0,180900000.0,266200000.0,15100000.0,,,163700000.0,182000000.0,,,215000000.0,,,817900000.0,457100000.0,4700000.0,1441800000.0,564200000.0,-1100000.0,-157300000.0,87800000.0,279500000.0,400100000.0,-20200000.0,,348000000.0,,2100000.0,3133700000.0,,3602100000.0,210600000.0,-25200000.0,488000000.0,6100000.0,22100000.0,-12900000.0,1128600000.0,,5285800000.0,3600000.0,489400000.0,14495500000.0,2569700000.0,,-8700000.0,Fortive Corporation,USD,Technology,Scientific & Technical Instruments
FTV,2021-10-01,,744200000.0,-39400000.0,2425300000.0,,-1100000.0,174100000.0,9318000000.0,23000000.0,1299500000.0,18000000.0,1143200000.0,-1168500000.0,-192100000.0,5882200000.0,838400000.0,98800000.0,1086000000.0,-2295600000.0,8221500000.0,575300000.0,-7100000.0,213500000.0,-25200000.0,150800000.0,-727400000.0,-8600000.0,,,150800000.0,151100000.0,,,215000000.0,,,830400000.0,442900000.0,4800000.0,1442100000.0,555300000.0,-300000.0,-192100000.0,87800000.0,262200000.0,401700000.0,-22100000.0,,361900000.0,,19600000.0,3392100000.0,,3624300000.0,213500000.0,-25100000.0,506800000.0,-3800000.0,5700000.0,182700000.0,1198000000.0,,5653300000.0,3600000.0,494900000.0,14976100000.0,2868900000.0,,-10900000.0,Fortive Corporation,USD,Technology,Scientific & Technical Instruments
FTV,2021-12-31,,798300000.0,-90000000.0,2514900000.0,,-1100000.0,177200000.0,9512200000.0,7800000.0,1376300000.0,8800000.0,2151700000.0,-1432000000.0,-185000000.0,6023600000.0,819300000.0,104000000.0,1109100000.0,-3530000000.0,9152000000.0,571100000.0,12200000.0,267200000.0,-25100000.0,166500000.0,-19100000.0,-63700000.0,,,166500000.0,169400000.0,,,1150000000.0,,,930200000.0,438100000.0,4800000.0,1807300000.0,578000000.0,-2900000.0,-185000000.0,93000000.0,274600000.0,681400000.0,-7500000.0,,337300000.0,,48900000.0,3890200000.0,,3670000000.0,267200000.0,-25200000.0,512700000.0,1200000.0,17600000.0,1137100000.0,1286400000.0,,6948500000.0,3600000.0,557900000.0,16465500000.0,3714900000.0,,-22000000.0,Fortive Corporation,USD,Technology,Scientific & Technical Instruments
GBX,2020-11-30,,40671000.0,-10925000.0,1538775000.0,,,-13961000.0,1280407000.0,-7332000.0,402989000.0,8483000.0,,-24899000.0,-48458000.0,866367000.0,724547000.0,26046000.0,406025000.0,1088407000.0,130315000.0,755100000.0,-2810000.0,-3036000.0,-9180000.0,-9972000.0,-108993000.0,-6377000.0,-2337000.0,,-9972000.0,-6629000.0,5014000.0,,-83646000.0,,,240556000.0,43707000.0,211166000.0,797089000.0,362318000.0,,-48458000.0,6300000.0,8671000.0,45620000.0,13404000.0,3387000.0,3387000.0,,8446000.0,61685000.0,14072000.0,462498000.0,-3036000.0,-10500000.0,490282000.0,5208000.0,-32778000.0,-97973000.0,47036000.0,111280000.0,1554511000.0,,126096000.0,3046084000.0,659432000.0,,-38604000.0,"The Greenbrier Companies, Inc.",USD,Industrials,Railroads
GBX,2021-02-28,,17671000.0,-9919000.0,1560010000.0,,,-35673000.0,1268502000.0,-21752000.0,295622000.0,14825000.0,,-9107000.0,-46684000.0,848192000.0,593499000.0,24822000.0,321376000.0,1076054000.0,132685000.0,743336000.0,-836000.0,-25754000.0,-8866000.0,-9065000.0,-130981000.0,-4358000.0,-20000.0,,-9065000.0,-13921000.0,-3000.0,,-6902000.0,,,298268000.0,43425000.0,205894000.0,793189000.0,277951000.0,,-46684000.0,6300000.0,-103445000.0,42689000.0,-48409000.0,3150000.0,3150000.0,,-49329000.0,59763000.0,14033000.0,466994000.0,-25754000.0,-9893000.0,522984000.0,-1805000.0,19625000.0,-16624000.0,67370000.0,114970000.0,1584969000.0,,146017000.0,3059365000.0,672740000.0,,-11749000.0,"The Greenbrier Companies, Inc.",USD,Industrials,Railroads
GBX,2021-05-31,,75132000.0,-12772000.0,1725732000.0,,,13121000.0,1286763000.0,-6914000.0,450143000.0,14212000.0,,-15286000.0,-39990000.0,858947000.0,628200000.0,24769000.0,424250000.0,1096973000.0,133050000.0,717631000.0,-27476000.0,25893000.0,-8836000.0,19737000.0,34776000.0,-38425000.0,-20445000.0,,19737000.0,20035000.0,-3685000.0,,129401000.0,,,349317000.0,49239000.0,194278000.0,835027000.0,375011000.0,,-39990000.0,6300000.0,-29064000.0,31603000.0,-57289000.0,4890000.0,4890000.0,,-13786000.0,56740000.0,14712000.0,467806000.0,25893000.0,-10881000.0,553137000.0,6482000.0,32968000.0,72644000.0,88576000.0,125236000.0,1729126000.0,,190802000.0,3210167000.0,763611000.0,,-12421000.0,"The Greenbrier Companies, Inc.",USD,Industrials,Railroads
GBX,2021-08-31,,98133000.0,-11267000.0,1747260000.0,,,31424000.0,1307748000.0,-4225000.0,599227000.0,40674000.0,,-68468000.0,-43713000.0,881740000.0,646769000.0,25080000.0,556536000.0,1120340000.0,132110000.0,710040000.0,-9167000.0,42691000.0,-8781000.0,31777000.0,34507000.0,-32957000.0,-506000.0,,31777000.0,35649000.0,3998000.0,,37665000.0,,,418424000.0,49142000.0,198387000.0,826506000.0,501094000.0,,-43713000.0,6300000.0,83313000.0,27881000.0,-74194000.0,8597000.0,8597000.0,,36952000.0,55298000.0,30158000.0,469721000.0,42691000.0,-13381000.0,573594000.0,451000.0,90545000.0,19211000.0,116046000.0,127551000.0,1884533000.0,,265124000.0,3390668000.0,909056000.0,,-76237000.0,"The Greenbrier Companies, Inc.",USD,Industrials,Railroads
GD,2021-04-04,,1497000000.0,-150000000.0,20408000000.0,,3000000.0,845000000.0,15340000000.0,137000000.0,9389000000.0,-251000000.0,3186000000.0,-131000000.0,-22163000000.0,33869000000.0,1811000000.0,215000000.0,8394000000.0,-6675000000.0,19972000000.0,5090000000.0,201000000.0,995000000.0,-315000000.0,708000000.0,-1013000000.0,22000000.0,-759000000.0,,708000000.0,708000000.0,,,994000000.0,,,11178000000.0,502000000.0,,9995000000.0,7892000000.0,,-3578000000.0,,-9000000.0,7523000000.0,57000000.0,,2450000000.0,,-544000000.0,2043000000.0,1731000000.0,3152000000.0,995000000.0,-123000000.0,5688000000.0,,-216000000.0,-873000000.0,8414000000.0,,34623000000.0,482000000.0,2736000000.0,49963000000.0,15153000000.0,38000000.0,-134000000.0,General Dynamics Corporation,USD,Industrials,Aerospace & Defense
GD,2021-07-04,,1515000000.0,-159000000.0,21580000000.0,,-5000000.0,881000000.0,15321000000.0,144000000.0,9220000000.0,80000000.0,821000000.0,-177000000.0,-22628000000.0,34273000000.0,2950000000.0,224000000.0,8180000000.0,-6703000000.0,20021000000.0,5135000000.0,137000000.0,1040000000.0,-336000000.0,737000000.0,1139000000.0,18000000.0,-593000000.0,,737000000.0,737000000.0,,,994000000.0,,,11178000000.0,475000000.0,,11485000000.0,7705000000.0,,-3447000000.0,,1114000000.0,7708000000.0,-115000000.0,,2444000000.0,,318000000.0,2003000000.0,1649000000.0,3194000000.0,1040000000.0,-109000000.0,5803000000.0,,-148000000.0,202000000.0,8316000000.0,,35862000000.0,482000000.0,2595000000.0,51183000000.0,14981000000.0,35000000.0,-172000000.0,General Dynamics Corporation,USD,Industrials,Aerospace & Defense
GD,2021-10-03,,1630000000.0,-134000000.0,21686000000.0,,3000000.0,1015000000.0,15721000000.0,155000000.0,9568000000.0,534000000.0,183000000.0,-193000000.0,-22797000000.0,34800000000.0,3139000000.0,211000000.0,8419000000.0,-6393000000.0,20092000000.0,5195000000.0,-115000000.0,1149000000.0,-332000000.0,860000000.0,189000000.0,-159000000.0,-139000000.0,,860000000.0,860000000.0,,,-500000000.0,,,11380000000.0,481000000.0,,11485000000.0,7938000000.0,,-3521000000.0,,1468000000.0,7794000000.0,152000000.0,,2375000000.0,,-203000000.0,2022000000.0,1516000000.0,3236000000.0,1149000000.0,-99000000.0,5651000000.0,,73000000.0,-1086000000.0,8249000000.0,,35649000000.0,482000000.0,2682000000.0,51370000000.0,14604000000.0,39000000.0,-196000000.0,General Dynamics Corporation,USD,Industrials,Aerospace & Defense
GD,2021-12-31,,1766000000.0,-65000000.0,19987000000.0,,4000000.0,1132000000.0,17641000000.0,180000000.0,10292000000.0,-940000000.0,1005000000.0,-381000000.0,-21539000000.0,35420000000.0,1603000000.0,240000000.0,9095000000.0,-4435000000.0,20098000000.0,6993000000.0,-173000000.0,1197000000.0,-332000000.0,952000000.0,-1536000000.0,-153000000.0,-337000000.0,,952000000.0,952000000.0,,,-1991000000.0,,,11539000000.0,569000000.0,,10490000000.0,8526000000.0,,-1920000000.0,,1678000000.0,7889000000.0,311000000.0,,1017000000.0,,783000000.0,1978000000.0,1505000000.0,3278000000.0,1197000000.0,-100000000.0,5340000000.0,,485000000.0,-2833000000.0,6621000000.0,,32432000000.0,482000000.0,3167000000.0,50073000000.0,13978000000.0,41000000.0,-385000000.0,General Dynamics Corporation,USD,Industrials,Aerospace & Defense
GFI,2021-03-31,,548950000.0,-36650000.0,1577200000.0,,-2400000.0,313100000.0,3904600000.0,108050000.0,991800000.0,-17250000.0,,-234650000.0,-1919500000.0,1952600000.0,703500000.0,157450000.0,642050000.0,3904600000.0,,4966500000.0,,349750000.0,-95200000.0,193700000.0,-91650000.0,,,,193700000.0,205050000.0,1250000.0,16100000.0,-98700000.0,,,,5750000.0,164700000.0,1366600000.0,442850000.0,,-1919500000.0,,333450000.0,694600000.0,,,531600000.0,,-450000.0,,873700000.0,,349750000.0,-18050000.0,,3450000.0,0.0,-193900000.0,896800000.0,408100000.0,3414100000.0,3871500000.0,,7483400000.0,777000000.0,230000000.0,-234650000.0,Gold Fields Limited,USD,Basic Materials,Gold
GFI,2021-06-30,,548950000.0,-36650000.0,1577200000.0,,-2400000.0,313100000.0,3904600000.0,108050000.0,991800000.0,-17250000.0,,-234650000.0,-1919500000.0,1952600000.0,703500000.0,157450000.0,642050000.0,3904600000.0,,4966500000.0,,349750000.0,-95200000.0,193700000.0,-91650000.0,,,,193700000.0,205050000.0,1250000.0,16100000.0,-98700000.0,,,,5750000.0,164700000.0,1366600000.0,442850000.0,,-1919500000.0,,333450000.0,694600000.0,,,531600000.0,,-450000.0,,873700000.0,,349750000.0,-18050000.0,,3450000.0,0.0,-193900000.0,896800000.0,408100000.0,3414100000.0,3871500000.0,,7483400000.0,777000000.0,230000000.0,-234650000.0,Gold Fields Limited,USD,Basic Materials,Gold
GFI,2021-09-30,,170461746.17461744,-30003431.593159314,366147502.250225,,3014513.95139514,80928105.31053105,1024883213.321332,26898739.8739874,284910216.0216021,22402734.02340234,,-77449819.98199819,-545266314.1314131,572654590.4590459,135189356.43564355,51311149.864986494,173978679.1179118,1024883213.321332,,1308634000.90009,,110931536.90369035,-16992067.956795678,51774921.24212421,-23033978.397839785,,,,51774921.24212421,54029365.43654365,-734304.6804680468,1713377.5877587758,-40335227.27272727,,,,2190031.503150315,39240211.52115212,277773289.8289829,114448469.8469847,,-545266314.1314131,,114087758.77587758,189012601.260126,,,136864086.40864086,,-11401046.354635462,,230958145.81458145,,110931536.90369035,-7072513.501350135,,-2344621.96219622,0.0,-57327295.22952295,248143451.8451845,81778352.83528352,829300517.5517552,997494936.9936992,,1893423942.3942397,211891989.1989199,67143789.37893789,-79794441.94419442,Gold Fields Limited,USD,Basic Materials,Gold
GFI,2021-12-31,,164590526.38572094,-28970022.366410524,353536271.2314813,,2910684.9436410745,78140695.79467192,989583125.5397836,25972265.65095113,275097043.64771795,21631115.884580463,,-74782213.16739376,-526485687.7117612,552930628.6954404,130533024.78021128,49543838.164625645,167986325.48663554,989583125.5397836,,1263560674.9784088,,107110718.16108245,-16406809.5754811,49991635.84826273,-22240618.287308723,,,,49991635.84826273,52168430.1437208,-709012.9990920566,1654363.664548132,-38945959.65188122,,,,2114600.172730695,37888659.56551587,268205934.849525,110506517.26199704,,-526485687.7117612,,110158230.17472374,182502433.73120448,,,132150071.97112298,,-11008359.722745089,,223003246.45127,,107110718.16108245,-6828914.675465598,,-2263866.067276391,0.0,-55352769.22736231,239596638.39493325,78961658.21467325,800736891.2903869,963138184.5561044,,1828208676.395686,204593786.1239675,64831153.53101402,-77046079.23467015,Gold Fields Limited,USD,Basic Materials,Gold
GGBR4.SA,2021-03-31,,731024873.9154311,-23442067.105985723,5047739144.75563,,,632884213.3992312,6631417635.255355,157228023.61339924,3146540466.996156,147304946.1834157,87039097.3091708,-90792307.85282812,1035353375.1784736,1887756315.6507416,816694301.5925317,124920455.02471171,2490214186.490939,3966309497.85832,2548252252.498627,3597129238.1109285,213902.58099945087,656326280.505217,-84942620.97748491,471960161.1202637,-72263261.50466777,-226140080.50521693,,,471960161.1202637,475656189.785832,-5294618.341570566,-16662260.1867106,-221403611.20263597,,,1289194321.2520597,90391264.57990116,48323115.2114223,3333329788.797364,2415515593.080725,,1076862990.4448106,,302033524.87644154,635665332.0153762,-453792689.0719385,,1279307054.6952226,,-8226874.244920374,116855884.89840747,108291695.33223504,2232788.687534322,656326280.505217,-41246039.538715,2302050381.7682595,22627851.0708402,185235399.4508512,-306132329.5991214,771785541.3509061,506761013.6188908,6416303838.110929,3706075155.7386055,1157700260.6260295,13096044588.577703,2190063620.428336,650122335.5299287,-83776072.15815486,Gerdau S.A.,BRL,Basic Materials,Steel
GGBR4.SA,2021-06-30,,971792554.1909002,-30116990.09524413,5082159333.671415,,,1008836961.7597184,6446129872.078096,302637590.878116,3433664978.621575,-21497161.186035085,46865024.73811825,-107239725.10736756,647759931.9503652,2341252435.999429,543177736.1373036,113168101.10774788,2394711026.766612,4258997083.5961394,2094343087.2410896,3210571981.648468,8870396.982615171,1038953951.8549626,-124777156.87548532,702981832.7126353,-218195970.6502274,-187390815.80323607,,,702981832.7126353,706199370.8816024,-4935975.65807198,-152688753.0467029,-56301174.276160434,,,1478511199.727421,85504919.12964928,40706901.50710765,2795786510.958621,2461872424.4306746,,675217059.3809923,,98784847.53015009,490290103.13624185,-480474691.1776359,,1057776891.1744664,,-179994031.9170853,92789701.2408678,114546943.4715773,2081545.807514936,1038953951.8549626,-39362880.20792063,2477169820.700147,-37533158.90397933,122028985.11909476,-172207934.16903058,645538563.4142089,468814121.7730305,5519618343.164133,3455035958.320787,1086291753.3161125,12006455116.749338,1970042835.359186,495675162.8341864,-101518480.5946023,Gerdau S.A.,BRL,Basic Materials,Steel
GGBR4.SA,2021-09-30,,6419149000.0,22608000.0,35456768000.0,,,7466344000.0,41083025000.0,1872403000.0,21317057000.0,-520385000.0,746988000.0,-827568000.0,4769647000.0,17052600000.0,3976077000.0,672673000.0,13873321000.0,27924214000.0,12651253000.0,18723034000.0,-34862000.0,7443736000.0,-923523000.0,5577819000.0,949849000.0,-334506000.0,,,5577819000.0,5593941000.0,-27500000.0,-161814000.0,63263000.0,,,10775360000.0,527469000.0,215379000.0,16426285000.0,14897908000.0,,4922620000.0,,2576070000.0,3615494000.0,-1383114000.0,,4985671000.0,,350879000.0,507558000.0,597054000.0,11597000.0,7443736000.0,-272458000.0,15653770000.0,96469000.0,-4401000.0,-895122000.0,3841973000.0,3037883000.0,34063763000.0,19249181000.0,6451697000.0,75362167000.0,13155055000.0,2298605000.0,-810355000.0,Gerdau S.A.,BRL,Basic Materials,Steel
GGBR4.SA,2021-12-31,,5187115000.0,519271000.0,32640477000.0,,,3898479000.0,42604282000.0,338495000.0,21554924000.0,347800000.0,1766493000.0,-1099495000.0,5516607000.0,17838494000.0,4160654000.0,528885000.0,18175716000.0,29666995000.0,12427527000.0,19603530000.0,123887000.0,3379208000.0,-3279539000.0,3548402000.0,184577000.0,939038000.0,,,3548402000.0,3559984000.0,-27500000.0,-209434000.0,-3382402000.0,,,8309684000.0,632617000.0,211367000.0,12297848000.0,16367809000.0,,5669016000.0,,7821751000.0,2806944000.0,-1287349000.0,,5200878000.0,,785097000.0,509760000.0,682439000.0,,3379208000.0,-353849000.0,16861488000.0,375000.0,896761000.0,-6538054000.0,4021023000.0,3432441000.0,30998964000.0,19249181000.0,7209225000.0,73814613000.0,14036814000.0,2929308000.0,-1214945000.0,Gerdau S.A.,BRL,Basic Materials,Steel
GHC,2021-03-31,715580000.0,241234000.0,90357000.0,1837440000.0,,4000.0,154035000.0,3857625000.0,41400000.0,712455000.0,-83470000.0,4238000.0,-63290000.0,-3449798000.0,6902166000.0,350135000.0,49076000.0,648777000.0,2061397000.0,1485137000.0,829055000.0,-4993000.0,63678000.0,-7553000.0,112450000.0,-50435000.0,25196000.0,-21840000.0,,111699000.0,112635000.0,-50451000.0,,2417000.0,,,530559000.0,147074000.0,25272000.0,507811000.0,471221000.0,,602111000.0,,23999000.0,346122000.0,-11493000.0,138218000.0,1886494000.0,,-42000000.0,311091000.0,23911000.0,385257000.0,63678000.0,-8448000.0,132136000.0,-1015000.0,-36620000.0,-10129000.0,780847000.0,169203000.0,2635523000.0,20000000.0,464225000.0,6518420000.0,927734000.0,7651000.0,-13113000.0,Graham Holdings Company,USD,Consumer Defensive,Education & Training Services
